date,hour,lines,free_hours,wrk_hours,income,expns,accidents,weather,marketshre_chng
2010-01-16,18:00:00,471,78,2,71.7,34.15,0,sunny,0.9
2010-01-16,19:00:00,197,60,20,136.5,240.25,0,sunny,0.11
2010-01-16,20:00:00,311,80,0,0,11.25,0,sunny,0.38
2010-01-16,21:00:00,0,0,0,0,11.25,0,sunny,0.72
2010-01-16,22:00:00,0,0,0,0,11.25,0,sunny,-0.95
2010-01-16,23:00:00,0,0,0,0,11.25,0,sunny,0.35
2010-01-17,00:00:00,0,0,0,0,11.25,0,sunny,0.73
2010-01-17,01:00:00,0,0,0,0,11.25,0,cloudy,0.18
2010-01-17,02:00:00,0,0,0,0,11.25,0,cloudy,-0.32
2010-01-17,03:00:00,0,0,0,0,11.25,0,sunny,0.44
2010-01-17,04:00:00,0,0,0,0,11.25,0,sunny,0.69
2010-01-17,05:00:00,0,0,0,0,11.25,0,cloudy,-0.96
2010-01-17,06:00:00,0,0,0,0,11.25,0,sunny,0.69
2010-01-17,07:00:00,349,68,12,44.7,148.65,0,sunny,0.52
2010-01-17,08:00:00,108,53,27,162,320.4,0,cloudy,-0.56
2010-01-17,09:00:00,83,68,12,36.9,148.65,0,sunny,0.29
2010-01-17,10:00:00,471,71,9,146,114.3,0,cloudy,-0.41
2010-01-17,11:00:00,267,60,20,186,240.25,1,sunny,0.61
2010-01-17,12:00:00,40,56,24,160,286.05,0,sunny,-0.59
2010-01-17,13:00:00,475,76,4,122.7,57.05,0,sunny,-0.8
2010-01-17,14:00:00,283,69,11,138.1,137.2,0,cloudy,-0.61
2010-01-17,15:00:00,271,69,11,93.5,137.2,0,sunny,0.15
2010-01-17,16:00:00,165,59,21,94.1,251.7,0,cloudy,0.01
2010-01-17,17:00:00,219,50,30,118.9,354.75,0,sunny,-0.11
2010-01-17,18:00:00,343,75,5,24.3,68.5,0,cloudy,-0.23
2010-01-17,19:00:00,440,59,21,121.6,251.7,0,sunny,-0.68
2010-01-17,20:00:00,209,70,10,165.1,125.75,0,sunny,0.93
2010-01-17,21:00:00,0,0,0,0,11.25,0,cloudy,-0.55
2010-01-17,22:00:00,0,0,0,0,11.25,0,sunny,-0.66
2010-01-17,23:00:00,0,0,0,0,11.25,0,sunny,-0.55
2010-01-18,00:00:00,0,0,0,0,11.25,0,sunny,0.59
2010-01-18,01:00:00,0,0,0,0,11.25,1,sunny,0.45
2010-01-18,02:00:00,0,0,0,0,11.25,0,cloudy,-0.97
2010-01-18,03:00:00,0,0,0,0,11.25,0,sunny,0.87
2010-01-18,04:00:00,0,0,0,0,11.25,0,cloudy,-0.37
2010-01-18,05:00:00,0,0,0,0,11.25,0,cloudy,0.22
2010-01-18,06:00:00,0,0,0,0,11.25,0,sunny,0.31
2010-01-18,07:00:00,224,53,27,134.7,320.4,0,cloudy,-0.44
2010-01-18,08:00:00,245,50,30,98.6,354.75,0,sunny,-0.18
2010-01-18,09:00:00,124,62,18,126.8,217.35,0,sunny,-0.22
2010-01-18,10:00:00,325,58,22,32.8,263.15,0,sunny,0.8
2010-01-18,11:00:00,210,77,3,156.2,45.6,0,cloudy,-0.9
2010-01-18,12:00:00,42,71,9,23.4,114.3,0,sunny,0.65
2010-01-18,13:00:00,142,80,0,0,11.25,0,sunny,0.46
2010-01-18,14:00:00,239,59,21,58.2,251.7,0,sunny,-0.5
2010-01-18,15:00:00,425,80,0,0,11.25,0,cloudy,0.64
2010-01-18,16:00:00,258,74,6,46.1,79.95,0,sunny,0.61
2010-01-18,17:00:00,385,79,1,150.2,22.7,0,sunny,-0.17
2010-01-18,18:00:00,482,61,19,93.6,228.8,0,sunny,-0.63
2010-01-18,19:00:00,299,73,7,54,91.4,0,sunny,0.92
2010-01-18,20:00:00,275,73,7,115,91.4,0,sunny,-0.12
2010-01-18,21:00:00,0,0,0,0,11.25,0,cloudy,-0.39
2010-01-18,22:00:00,0,0,0,0,11.25,0,sunny,-0.67
2010-01-18,23:00:00,0,0,0,0,11.25,0,sunny,-0.51
2010-01-19,00:00:00,0,0,0,0,11.25,0,cloudy,-0.23
2010-01-19,01:00:00,0,0,0,0,11.25,0,sunny,0.01
2010-01-19,02:00:00,0,0,0,0,11.25,0,cloudy,0.59
2010-01-19,03:00:00,0,0,0,0,11.25,0,sunny,0.73
2010-01-19,04:00:00,0,0,0,0,11.25,0,sunny,-0.23
2010-01-19,05:00:00,0,0,0,0,11.25,0,cloudy,0.29
2010-01-19,06:00:00,0,0,0,0,11.25,0,sunny,-0.03
2010-01-19,07:00:00,290,60,20,146.7,240.25,0,sunny,0.16
2010-01-19,08:00:00,389,75,5,151.7,68.5,0,sunny,-0.34
2010-01-19,09:00:00,210,70,10,173.6,125.75,0,sunny,-0.78
2010-01-19,10:00:00,15,68,12,121.5,148.65,0,cloudy,0.62
2010-01-19,11:00:00,74,78,2,101.3,34.15,0,sunny,-0.2
2010-01-19,12:00:00,243,69,11,47.7,137.2,0,cloudy,-0.26
2010-01-19,13:00:00,307,56,24,130.1,286.05,0,sunny,-0.03
2010-01-19,14:00:00,45,64,16,91.5,194.45,0,sunny,-0.7
2010-01-19,15:00:00,73,51,29,168.8,343.3,0,cloudy,-0.87
2010-01-19,16:00:00,383,53,27,89,320.4,0,sunny,-0.02
2010-01-19,17:00:00,168,63,17,157.4,205.9,0,sunny,0.97
2010-01-19,18:00:00,472,77,3,80.4,45.6,0,sunny,0.47
2010-01-19,19:00:00,216,74,6,20.2,79.95,0,cloudy,0.42
2010-01-19,20:00:00,455,68,12,102.8,148.65,0,sunny,-0.19
2010-01-19,21:00:00,0,0,0,0,11.25,0,sunny,-0.84
2010-01-19,22:00:00,0,0,0,0,11.25,0,sunny,0.9
2010-01-19,23:00:00,0,0,0,0,11.25,0,sunny,0.73
2010-01-20,00:00:00,0,0,0,0,11.25,0,sunny,0.83
2010-01-20,01:00:00,0,0,0,0,11.25,0,cloudy,0.61
2010-01-20,02:00:00,0,0,0,0,11.25,0,sunny,0.37
2010-01-20,03:00:00,0,0,0,0,11.25,0,sunny,0.37
2010-01-20,04:00:00,0,0,0,0,11.25,0,sunny,-0.82
2010-01-20,05:00:00,0,0,0,0,11.25,0,sunny,0.92
2010-01-20,06:00:00,0,0,0,0,11.25,0,sunny,0.35
2010-01-20,07:00:00,10,65,15,97.4,183,1,sunny,0.14
2010-01-20,08:00:00,358,55,25,121.1,297.5,1,sunny,-0.78
2010-01-20,09:00:00,62,64,16,90,194.45,1,sunny,0.47
2010-01-20,10:00:00,129,72,8,140.9,102.85,0,sunny,-0.95
2010-01-20,11:00:00,207,68,12,109.6,148.65,0,cloudy,-0.17
2010-01-20,12:00:00,409,67,13,185.1,160.1,0,sunny,0.34
2010-01-20,13:00:00,399,71,9,100.7,114.3,0,sunny,0.63
2010-01-20,14:00:00,225,78,2,58.6,34.15,1,sunny,0.56
2010-01-20,15:00:00,253,68,12,52.2,148.65,0,cloudy,0.76
2010-01-20,16:00:00,294,78,2,95.2,34.15,0,sunny,-0.24
2010-01-20,17:00:00,272,69,11,86.9,137.2,0,cloudy,0.02
2010-01-20,18:00:00,135,61,19,179.5,228.8,0,cloudy,0.63
2010-01-20,19:00:00,57,72,8,180.2,102.85,0,sunny,-0.69
2010-01-20,20:00:00,0,0,0,0,11.25,0,sunny,0.11
2010-01-20,21:00:00,0,0,0,0,11.25,0,cloudy,0.9
2010-01-20,22:00:00,0,0,0,0,11.25,1,cloudy,0.14
2010-01-20,23:00:00,0,0,0,0,11.25,0,sunny,0.99
2010-01-21,00:00:00,0,0,0,0,11.25,0,sunny,0.25
2010-01-21,01:00:00,0,0,0,0,11.25,0,cloudy,0.59
2010-01-21,02:00:00,0,0,0,0,11.25,0,cloudy,0.02
2010-01-21,03:00:00,0,0,0,0,11.25,0,sunny,0.28
2010-01-21,04:00:00,0,0,0,0,11.25,0,sunny,0.54
2010-01-21,05:00:00,0,0,0,0,11.25,0,cloudy,-0.61
2010-01-21,06:00:00,294,79,1,167.9,22.7,0,sunny,0.64
2010-01-21,07:00:00,410,54,26,114.1,308.95,0,sunny,0.49
2010-01-21,08:00:00,113,80,0,0,11.25,0,cloudy,-0.57
2010-01-21,09:00:00,171,73,7,97.3,91.4,0,cloudy,0.43
2010-01-21,10:00:00,54,72,8,163.9,102.85,0,sunny,-1
2010-01-21,11:00:00,37,65,15,142.8,183,0,sunny,0.17
2010-01-21,12:00:00,65,77,3,189.6,45.6,1,sunny,-0.66
2010-01-21,13:00:00,52,69,11,187.2,137.2,1,cloudy,-0.63
2010-01-21,14:00:00,46,56,24,61.4,286.05,0,cloudy,-0.58
2010-01-21,15:00:00,122,61,19,37.9,228.8,0,sunny,0.7
2010-01-21,16:00:00,243,54,26,49.3,308.95,0,cloudy,-0.83
2010-01-21,17:00:00,154,54,26,126,308.95,0,sunny,0.94
2010-01-21,18:00:00,169,63,17,97.4,205.9,0,sunny,0.11
2010-01-21,19:00:00,246,72,8,50.7,102.85,0,sunny,0.26
2010-01-21,20:00:00,0,0,0,0,11.25,0,cloudy,0.9
2010-01-21,21:00:00,0,0,0,0,11.25,0,cloudy,0.76
2010-01-21,22:00:00,0,0,0,0,11.25,1,cloudy,0.89
2010-01-21,23:00:00,0,0,0,0,11.25,1,sunny,0.09
2010-01-22,00:00:00,0,0,0,0,11.25,0,cloudy,-0.95
2010-01-22,01:00:00,0,0,0,0,11.25,0,sunny,-0.56
2010-01-22,02:00:00,0,0,0,0,11.25,1,sunny,0.72
2010-01-22,03:00:00,0,0,0,0,11.25,0,sunny,-0.5
2010-01-22,04:00:00,0,0,0,0,11.25,0,sunny,0.24
2010-01-22,05:00:00,0,0,0,0,11.25,0,cloudy,-0.05
2010-01-22,06:00:00,2,67,13,87.2,160.1,0,cloudy,0.78
2010-01-22,07:00:00,438,53,27,122.6,320.4,0,sunny,-0.94
2010-01-22,08:00:00,26,64,16,107.7,194.45,0,sunny,-0.87
2010-01-22,09:00:00,232,73,7,100.4,91.4,0,cloudy,0.44
2010-01-22,10:00:00,389,79,1,156.6,22.7,0,cloudy,-0.66
2010-01-22,11:00:00,155,70,10,104,125.75,0,cloudy,0.26
2010-01-22,12:00:00,136,50,30,114.7,354.75,0,sunny,-0.04
2010-01-22,13:00:00,92,64,16,46.8,194.45,0,sunny,-0.32
2010-01-22,14:00:00,493,66,14,154,171.55,0,sunny,0.44
2010-01-22,15:00:00,47,67,13,158.6,160.1,0,cloudy,-0.89
2010-01-22,16:00:00,178,65,15,57.4,183,0,sunny,-0.25
2010-01-22,17:00:00,49,68,12,184.6,148.65,0,sunny,-0.17
2010-01-22,18:00:00,224,56,24,71.2,286.05,0,sunny,-0.92
2010-01-22,19:00:00,213,73,7,75.9,91.4,0,sunny,-0.55
2010-01-22,20:00:00,0,0,0,0,11.25,0,cloudy,-0.5
2010-01-22,21:00:00,0,0,0,0,11.25,0,sunny,-0.94
2010-01-22,22:00:00,0,0,0,0,11.25,0,sunny,0.05
2010-01-22,23:00:00,0,0,0,0,11.25,0,sunny,-0.94
2010-01-23,00:00:00,0,0,0,0,11.25,1,sunny,-1
2010-01-23,01:00:00,0,0,0,0,11.25,1,cloudy,0.03
2010-01-23,02:00:00,0,0,0,0,11.25,0,sunny,0.23
2010-01-23,03:00:00,0,0,0,0,11.25,0,sunny,0.98
2010-01-23,04:00:00,0,0,0,0,11.25,0,sunny,-0.2
2010-01-23,05:00:00,0,0,0,0,11.25,0,cloudy,0.64
2010-01-23,06:00:00,304,72,8,98.9,102.85,0,sunny,0.42
2010-01-23,07:00:00,360,75,5,143.8,68.5,1,cloudy,-0.21
2010-01-23,08:00:00,441,66,14,83.9,171.55,0,cloudy,-0.34
2010-01-23,09:00:00,67,61,19,178.9,228.8,0,cloudy,0.07
2010-01-23,10:00:00,118,60,20,138.9,240.25,0,sunny,0.16
2010-01-23,11:00:00,102,76,4,115,57.05,0,sunny,0.14
2010-01-23,12:00:00,286,51,29,150.8,343.3,1,sunny,-0.17
2010-01-23,13:00:00,484,54,26,31.2,308.95,0,cloudy,0.14
2010-01-23,14:00:00,270,63,17,86.5,205.9,0,sunny,-0.2
2010-01-23,15:00:00,203,58,22,162.6,263.15,0,cloudy,-0.49
2010-01-23,16:00:00,254,65,15,123,183,0,sunny,-0.37
2010-01-23,17:00:00,15,66,14,19.9,171.55,0,sunny,-0.83
2010-01-23,18:00:00,394,59,21,133.5,251.7,0,sunny,0.24
2010-01-23,19:00:00,272,59,21,166.1,251.7,0,sunny,-0.86
2010-01-23,20:00:00,0,0,0,0,11.25,0,cloudy,0.84
2010-01-23,21:00:00,0,0,0,0,11.25,0,sunny,0.52
2010-01-23,22:00:00,0,0,0,0,11.25,0,sunny,0.56
2010-01-23,23:00:00,0,0,0,0,11.25,0,sunny,-0.51
2010-01-24,00:00:00,0,0,0,0,11.25,0,sunny,0.32
2010-01-24,01:00:00,0,0,0,0,11.25,0,cloudy,0.41
2010-01-24,02:00:00,0,0,0,0,11.25,0,sunny,0.49
2010-01-24,03:00:00,0,0,0,0,11.25,0,sunny,0.32
2010-01-24,04:00:00,0,0,0,0,11.25,0,cloudy,-0.67
2010-01-24,05:00:00,0,0,0,0,11.25,0,sunny,0.04
2010-01-24,06:00:00,121,69,11,138,137.2,0,sunny,-0.13
2010-01-24,07:00:00,63,67,13,102,160.1,1,sunny,-0.6
2010-01-24,08:00:00,79,72,8,134.3,102.85,0,cloudy,-0.16
2010-01-24,09:00:00,157,55,25,134.2,297.5,0,sunny,-0.91
2010-01-24,10:00:00,106,50,30,137.7,354.75,0,sunny,0.1
2010-01-24,11:00:00,57,57,23,121.9,274.6,0,sunny,-0.47
2010-01-24,12:00:00,431,52,28,180.2,331.85,0,sunny,0.92
2010-01-24,13:00:00,294,76,4,42,57.05,0,sunny,0.29
2010-01-24,14:00:00,462,80,0,0,11.25,0,cloudy,-0.77
2010-01-24,15:00:00,83,70,10,141.8,125.75,0,sunny,-0.52
2010-01-24,16:00:00,207,50,30,32.2,354.75,0,sunny,0.79
2010-01-24,17:00:00,114,77,3,45,45.6,0,sunny,0.9
2010-01-24,18:00:00,109,55,25,172.4,297.5,0,sunny,0.93
2010-01-24,19:00:00,283,67,13,70.3,160.1,0,cloudy,0.99
2010-01-24,20:00:00,0,0,0,0,11.25,0,cloudy,-0.24
2010-01-24,21:00:00,0,0,0,0,11.25,0,cloudy,-0.44
2010-01-24,22:00:00,0,0,0,0,11.25,0,sunny,-0.64
2010-01-24,23:00:00,0,0,0,0,11.25,0,sunny,0.18
2010-01-25,00:00:00,0,0,0,0,11.25,0,sunny,0.7
2010-01-25,01:00:00,0,0,0,0,11.25,0,sunny,-0.86
2010-01-25,02:00:00,0,0,0,0,11.25,0,cloudy,0.67
2010-01-25,03:00:00,0,0,0,0,11.25,0,cloudy,-0.35
2010-01-25,04:00:00,0,0,0,0,11.25,0,cloudy,-0.7
2010-01-25,05:00:00,0,0,0,0,11.25,0,sunny,-0.56
2010-01-25,06:00:00,355,62,18,20.8,217.35,0,sunny,0.93
2010-01-25,07:00:00,366,52,28,67.1,331.85,0,sunny,0.51
2010-01-25,08:00:00,439,76,4,78.6,57.05,0,sunny,0.55
2010-01-25,09:00:00,163,74,6,81.8,79.95,0,sunny,-0.92
2010-01-25,10:00:00,374,63,17,23,205.9,0,cloudy,-0.21
2010-01-25,11:00:00,427,73,7,60.1,91.4,0,sunny,-0.34
2010-01-25,12:00:00,325,63,17,125.9,205.9,0,sunny,0.24
2010-01-25,13:00:00,283,65,15,164.8,183,0,sunny,0.18
2010-01-25,14:00:00,382,57,23,158.5,274.6,0,cloudy,-0.13
2010-01-25,15:00:00,30,72,8,28.1,102.85,0,sunny,0.16
2010-01-25,16:00:00,247,75,5,74.9,68.5,0,sunny,-0.93
2010-01-25,17:00:00,102,56,24,25.6,286.05,0,sunny,-0.95
2010-01-25,18:00:00,265,70,10,175.8,125.75,0,sunny,-0.29
2010-01-25,19:00:00,310,52,28,50.5,331.85,0,cloudy,-0.66
2010-01-25,20:00:00,0,0,0,0,11.25,0,sunny,0.63
2010-01-25,21:00:00,0,0,0,0,11.25,0,cloudy,-0.2
2010-01-25,22:00:00,0,0,0,0,11.25,0,sunny,-0.84
2010-01-25,23:00:00,0,0,0,0,11.25,0,sunny,-0.33
2010-01-26,00:00:00,0,0,0,0,11.25,0,sunny,-0.58
2010-01-26,01:00:00,0,0,0,0,11.25,0,sunny,-0.2
2010-01-26,02:00:00,0,0,0,0,11.25,0,sunny,0.15
2010-01-26,03:00:00,0,0,0,0,11.25,1,sunny,-0.91
2010-01-26,04:00:00,0,0,0,0,11.25,0,cloudy,0.03
2010-01-26,05:00:00,0,0,0,0,11.25,0,sunny,-0.55
2010-01-26,06:00:00,331,59,21,162,251.7,0,sunny,-0.98
2010-01-26,07:00:00,175,53,27,172.3,320.4,0,sunny,-0.7
2010-01-26,08:00:00,297,59,21,111.8,251.7,0,cloudy,-0.67
2010-01-26,09:00:00,366,68,12,92,148.65,1,sunny,0.18
2010-01-26,10:00:00,284,59,21,91.6,251.7,0,sunny,0.24
2010-01-26,11:00:00,81,59,21,144.5,251.7,0,sunny,0.36
2010-01-26,12:00:00,275,71,9,169.8,114.3,0,sunny,0.79
2010-01-26,13:00:00,189,55,25,120.3,297.5,0,sunny,-0.21
2010-01-26,14:00:00,497,66,14,122.7,171.55,0,sunny,0.59
2010-01-26,15:00:00,104,62,18,192.8,217.35,0,cloudy,0.45
2010-01-26,16:00:00,104,67,13,25.9,160.1,0,sunny,-0.39
2010-01-26,17:00:00,87,66,14,20.3,171.55,0,cloudy,-0.84
2010-01-26,18:00:00,152,64,16,189.2,194.45,0,sunny,0.45
2010-01-26,19:00:00,102,76,4,73.4,57.05,0,cloudy,0.7
2010-01-26,20:00:00,0,0,0,0,11.25,0,cloudy,0.23
2010-01-26,21:00:00,0,0,0,0,11.25,0,sunny,0.16
2010-01-26,22:00:00,0,0,0,0,11.25,0,cloudy,0.82
2010-01-26,23:00:00,0,0,0,0,11.25,0,sunny,0.44
2010-01-27,00:00:00,0,0,0,0,11.25,0,cloudy,0.17
2010-01-27,01:00:00,0,0,0,0,11.25,0,sunny,-0.44
2010-01-27,02:00:00,0,0,0,0,11.25,1,sunny,0.78
2010-01-27,03:00:00,0,0,0,0,11.25,0,cloudy,0.79
2010-01-27,04:00:00,0,0,0,0,11.25,0,sunny,0.94
2010-01-27,05:00:00,0,0,0,0,11.25,0,sunny,-0.21
2010-01-27,06:00:00,350,71,9,120,114.3,0,sunny,0.71
2010-01-27,07:00:00,443,54,26,36,308.95,0,sunny,-0.53
2010-01-27,08:00:00,55,58,22,63.3,263.15,0,cloudy,-0.23
2010-01-27,09:00:00,109,52,28,106.3,331.85,0,sunny,0.62
2010-01-27,10:00:00,307,76,4,137.3,57.05,0,cloudy,0.6
2010-01-27,11:00:00,369,56,24,85.1,286.05,0,sunny,0.87
2010-01-27,12:00:00,333,76,4,70.1,57.05,0,sunny,0.96
2010-01-27,13:00:00,460,61,19,177.2,228.8,0,sunny,0.94
2010-01-27,14:00:00,324,66,14,167.4,171.55,0,sunny,0.62
2010-01-27,15:00:00,83,62,18,111.5,217.35,0,sunny,0.13
2010-01-27,16:00:00,216,67,13,112.8,160.1,0,sunny,0.46
2010-01-27,17:00:00,218,51,29,69,343.3,0,sunny,0.58
2010-01-27,18:00:00,392,67,13,99.3,160.1,0,sunny,-0.3
2010-01-27,19:00:00,140,69,11,86.8,137.2,0,sunny,-0.94
2010-01-27,20:00:00,0,0,0,0,11.25,0,sunny,0.34
2010-01-27,21:00:00,0,0,0,0,11.25,1,sunny,-0.62
2010-01-27,22:00:00,0,0,0,0,11.25,0,sunny,-0.49
2010-01-27,23:00:00,0,0,0,0,11.25,0,sunny,-0.84
2010-01-28,00:00:00,0,0,0,0,11.25,1,sunny,-0.51
2010-01-28,01:00:00,0,0,0,0,11.25,0,sunny,0.71
2010-01-28,02:00:00,0,0,0,0,11.25,1,sunny,-0.3
2010-01-28,03:00:00,0,0,0,0,11.25,0,sunny,-0.07
2010-01-28,04:00:00,0,0,0,0,11.25,0,sunny,-0.69
2010-01-28,05:00:00,0,0,0,0,11.25,0,sunny,-0.66
2010-01-28,06:00:00,354,56,24,158.8,286.05,0,cloudy,-0.16
2010-01-28,07:00:00,300,64,16,110,194.45,0,sunny,-0.85
2010-01-28,08:00:00,98,78,2,88.2,34.15,0,sunny,-0.73
2010-01-28,09:00:00,472,80,0,0,11.25,0,sunny,-0.04
2010-01-28,10:00:00,261,50,30,87.2,354.75,0,sunny,-0.58
2010-01-28,11:00:00,428,64,16,154.4,194.45,0,cloudy,0.63
2010-01-28,12:00:00,176,59,21,48.9,251.7,0,sunny,-0.61
2010-01-28,13:00:00,279,61,19,190.5,228.8,0,sunny,0.16
2010-01-28,14:00:00,152,71,9,27.6,114.3,0,sunny,-0.54
2010-01-28,15:00:00,71,51,29,76.7,343.3,0,sunny,0.97
2010-01-28,16:00:00,257,60,20,177.5,240.25,0,sunny,0.57
2010-01-28,17:00:00,116,54,26,33.7,308.95,0,sunny,0.54
2010-01-28,18:00:00,480,55,25,93,297.5,0,sunny,0.34
2010-01-28,19:00:00,490,77,3,54.7,45.6,0,sunny,0.52
2010-01-28,20:00:00,0,0,0,0,11.25,0,sunny,0.35
2010-01-28,21:00:00,0,0,0,0,11.25,0,cloudy,-0.82
2010-01-28,22:00:00,0,0,0,0,11.25,1,cloudy,-0.99
2010-01-28,23:00:00,0,0,0,0,11.25,0,sunny,-0.85
2010-01-29,00:00:00,0,0,0,0,11.25,0,sunny,0.17
2010-01-29,01:00:00,0,0,0,0,11.25,0,sunny,0.07
2010-01-29,02:00:00,0,0,0,0,11.25,0,sunny,-0.54
2010-01-29,03:00:00,0,0,0,0,11.25,0,cloudy,-0.33
2010-01-29,04:00:00,0,0,0,0,11.25,0,sunny,0.25
2010-01-29,05:00:00,0,0,0,0,11.25,1,cloudy,0.01
2010-01-29,06:00:00,246,53,27,48.9,320.4,0,sunny,0.88
2010-01-29,07:00:00,453,80,0,0,11.25,0,cloudy,-0.48
2010-01-29,08:00:00,50,61,19,154.3,228.8,1,sunny,0.09
2010-01-29,09:00:00,90,69,11,169,137.2,0,sunny,-0.94
2010-01-29,10:00:00,101,51,29,103.2,343.3,0,cloudy,0.07
2010-01-29,11:00:00,365,52,28,71.7,331.85,0,sunny,-0.15
2010-01-29,12:00:00,152,72,8,106.7,102.85,0,sunny,0.39
2010-01-29,13:00:00,170,79,1,52.2,22.7,0,cloudy,0.28
2010-01-29,14:00:00,91,79,1,138,22.7,0,sunny,-0.03
2010-01-29,15:00:00,314,57,23,54.1,274.6,0,cloudy,-0.44
2010-01-29,16:00:00,379,61,19,90.6,228.8,0,sunny,-0.01
2010-01-29,17:00:00,24,63,17,168.7,205.9,0,sunny,0.99
2010-01-29,18:00:00,161,70,10,50.6,125.75,0,sunny,0.93
2010-01-29,19:00:00,354,68,12,41.7,148.65,0,cloudy,0.81
2010-01-29,20:00:00,0,0,0,0,11.25,0,sunny,0.4
2010-01-29,21:00:00,0,0,0,0,11.25,0,cloudy,0.79
2010-01-29,22:00:00,0,0,0,0,11.25,1,sunny,0.07
2010-01-29,23:00:00,0,0,0,0,11.25,0,cloudy,0.47
2010-01-30,00:00:00,0,0,0,0,11.25,0,cloudy,0.17
2010-01-30,01:00:00,0,0,0,0,11.25,0,cloudy,-0.84
2010-01-30,02:00:00,0,0,0,0,11.25,0,sunny,0.24
2010-01-30,03:00:00,0,0,0,0,11.25,0,cloudy,0.01
2010-01-30,04:00:00,0,0,0,0,11.25,0,cloudy,-0.94
2010-01-30,05:00:00,0,0,0,0,11.25,1,sunny,-0.68
2010-01-30,06:00:00,402,75,5,98,68.5,0,sunny,0.75
2010-01-30,07:00:00,52,52,28,75.4,331.85,0,sunny,0.63
2010-01-30,08:00:00,175,74,6,192.9,79.95,0,sunny,-0.94
2010-01-30,09:00:00,327,74,6,122.8,79.95,0,cloudy,0.86
2010-01-30,10:00:00,63,59,21,182.7,251.7,0,cloudy,-0.26
2010-01-30,11:00:00,2,71,9,167.4,114.3,0,cloudy,0.94
2010-01-30,12:00:00,59,63,17,131.7,205.9,0,sunny,-0.53
2010-01-30,13:00:00,160,78,2,158,34.15,1,cloudy,-0.22
2010-01-30,14:00:00,117,73,7,136.3,91.4,0,cloudy,-0.74
2010-01-30,15:00:00,83,77,3,83,45.6,0,sunny,0.18
2010-01-30,16:00:00,160,51,29,26.8,343.3,0,sunny,-0.21
2010-01-30,17:00:00,431,77,3,131.7,45.6,0,sunny,0.29
2010-01-30,18:00:00,34,70,10,116.7,125.75,0,sunny,-0.24
2010-01-30,19:00:00,105,69,11,30.1,137.2,0,sunny,0.44
2010-01-30,20:00:00,0,0,0,0,11.25,0,sunny,-0.79
2010-01-30,21:00:00,0,0,0,0,11.25,0,cloudy,-0.48
2010-01-30,22:00:00,0,0,0,0,11.25,0,sunny,-0.04
2010-01-30,23:00:00,0,0,0,0,11.25,0,sunny,0.57
2010-01-31,00:00:00,0,0,0,0,11.25,0,sunny,-0.21
2010-01-31,01:00:00,0,0,0,0,11.25,0,sunny,0.73
2010-01-31,02:00:00,0,0,0,0,11.25,0,sunny,0.8
2010-01-31,03:00:00,0,0,0,0,11.25,0,cloudy,0.1
2010-01-31,04:00:00,0,0,0,0,11.25,0,sunny,0.2
2010-01-31,05:00:00,0,0,0,0,11.25,0,cloudy,-0.8
2010-01-31,06:00:00,203,70,10,23.5,125.75,0,sunny,-0.98
2010-01-31,07:00:00,302,77,3,112.4,45.6,0,sunny,-0.75
2010-01-31,08:00:00,83,66,14,155.4,171.55,1,sunny,0.36
2010-01-31,09:00:00,20,69,11,160.9,137.2,0,sunny,-0.76
2010-01-31,10:00:00,186,75,5,124.8,68.5,0,cloudy,0.55
2010-01-31,11:00:00,195,65,15,91.3,183,1,sunny,-0.16
2010-01-31,12:00:00,311,75,5,177.9,68.5,0,sunny,0.94
2010-01-31,13:00:00,88,63,17,58.2,205.9,0,sunny,0.37
2010-01-31,14:00:00,129,60,20,21.8,240.25,0,sunny,-0.68
2010-01-31,15:00:00,186,78,2,79.2,34.15,0,sunny,-0.24
2010-01-31,16:00:00,468,65,15,116.8,183,0,sunny,-0.66
2010-01-31,17:00:00,397,57,23,108.1,274.6,0,cloudy,-0.57
2010-01-31,18:00:00,47,66,14,41.3,171.55,0,cloudy,-0.26
2010-01-31,19:00:00,156,63,17,134.8,205.9,0,cloudy,-0.24
2010-01-31,20:00:00,0,0,0,0,11.25,0,sunny,0.99
2010-01-31,21:00:00,0,0,0,0,11.25,0,sunny,0.92
2010-01-31,22:00:00,0,0,0,0,11.25,0,sunny,-0.37
2010-01-31,23:00:00,0,0,0,0,11.25,0,sunny,0.08
2010-02-01,00:00:00,0,0,0,0,11.25,1,sunny,0.77
2010-02-01,01:00:00,0,0,0,0,11.25,1,cloudy,0.85
2010-02-01,02:00:00,0,0,0,0,11.25,1,sunny,-0.51
2010-02-01,03:00:00,0,0,0,0,11.25,0,cloudy,0.88
2010-02-01,04:00:00,0,0,0,0,11.25,0,cloudy,0.19
2010-02-01,05:00:00,0,0,0,0,11.25,1,cloudy,-0.43
2010-02-01,06:00:00,346,61,19,38.5,228.8,0,sunny,0.11
2010-02-01,07:00:00,244,61,19,172.4,228.8,0,cloudy,0.99
2010-02-01,08:00:00,250,74,6,92,79.95,0,sunny,-0.37
2010-02-01,09:00:00,103,61,19,49.6,228.8,0,cloudy,-0.12
2010-02-01,10:00:00,491,54,26,85.5,308.95,1,sunny,-0.5
2010-02-01,11:00:00,318,51,29,50.3,343.3,0,cloudy,0.57
2010-02-01,12:00:00,28,50,30,165.3,354.75,0,cloudy,0.09
2010-02-01,13:00:00,86,65,15,149.4,183,1,cloudy,0.37
